=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.10.27 11:14:44 =~=~=~=~=~=~=~=~=~=~=~=
GyroXMax: 2.55, GyroXMin: -1.25, GyroYMax: 2.26, GyroYMin: -0.92, GyroZMax: 2.68, GyroZMin: -0.59
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 38.87, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 38.87, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 39.83, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 39.83, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -1.10
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.74, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -3.57, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -0.56
GyroX: 5.95, GyroY: 17.46, GyroZ: 5.21, AccelX: 40.37, AccelY: 38.70, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -1.55, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 4.64, GyroZMin: -0.56
GyroX: 3.93, GyroY: 17.46, GyroZ: 5.21, AccelX: 40.37, AccelY: 22.80, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -1.55, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.31, GyroZMin: -0.68
GyroX: 3.93, GyroY: 17.46, GyroZ: 2.99, AccelX: 40.37, AccelY: 22.80, AccelZ: 78.45
GyroXMax: 2.38, GyroXMin: -1.55, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 1.95, GyroZMin: -0.69
GyroX: 3.93, GyroY: 17.46, GyroZ: 2.64, AccelX: 35.21, AccelY: 17.73, AccelZ: 78.45
GyroXMax: 2.10, GyroXMin: -1.55, GyroYMax: 5.80, GyroYMin: -8.73, GyroZMax: 1.61, GyroZMin: -0.69
GyroX: 3.64, GyroY: 14.53, GyroZ: 2.30, AccelX: 20.32, AccelY: 17.73, AccelZ: 78.45
GyroXMax: 1.43, GyroXMin: -1.55, GyroYMax: 5.15, GyroYMin: -8.73, GyroZMax: 1.22, GyroZMin: -0.69
GyroX: 2.98, GyroY: 13.88, GyroZ: 1.91, AccelX: 18.20, AccelY: 22.91, AccelZ: 78.45
GyroXMax: 1.43, GyroXMin: -1.07, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -0.69
GyroX: 2.49, GyroY: 17.46, GyroZ: 3.34, AccelX: 31.44, AccelY: 24.57, AccelZ: 56.49
GyroXMax: 1.43, GyroXMin: -1.07, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -0.69
GyroX: 2.49, GyroY: 17.46, GyroZ: 3.34, AccelX: 38.74, AccelY: 24.57, AccelZ: 36.14
GyroXMax: 1.43, GyroXMin: -0.76, GyroYMax: 8.73, GyroYMin: -5.82, GyroZMax: 2.65, GyroZMin: -0.69
GyroX: 2.19, GyroY: 14.55, GyroZ: 3.34, AccelX: 38.74, AccelY: 24.57, AccelZ: 65.58
GyroXMax: 1.08, GyroXMin: -0.76, GyroYMax: 8.73, GyroYMin: -2.48, GyroZMax: 2.65, GyroZMin: -0.74
GyroX: 1.85, GyroY: 11.22, GyroZ: 3.39, AccelX: 38.74, AccelY: 25.80, AccelZ: 78.45
GyroXMax: 1.08, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -6.95, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.14, GyroY: 15.68, GyroZ: 4.40, AccelX: 38.74, AccelY: 25.80, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 38.74, AccelY: 25.80, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 38.71, AccelY: 28.91, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 38.25, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 39.02, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 40.38, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 40.38, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 40.79, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.44, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -1.05, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 2.92, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -2.98, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 4.85, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -5.17, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 7.04, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -6.55, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 8.42, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -8.73, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 10.60, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -8.73, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 10.60, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -8.73, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 10.60, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -8.73, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 10.60, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -8.73, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.65, GyroZMin: -1.75
GyroX: 10.60, GyroY: 17.46, GyroZ: 4.40, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -8.73, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.59, GyroZMin: -1.78
GyroX: 10.60, GyroY: 17.46, GyroZ: 4.37, AccelX: 41.54, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -8.73, GyroYMax: 8.73, GyroYMin: -8.73, GyroZMax: 2.59, GyroZMin: -2.43
GyroX: 10.60, GyroY: 17.46, GyroZ: 5.01, AccelX: 41.15, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -8.73, GyroYMax: 4.80, GyroYMin: -8.73, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.60, GyroY: 13.53, GyroZ: 5.17, AccelX: 38.95, AccelY: 34.30, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -8.73, GyroYMax: 3.53, GyroYMin: -8.73, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.60, GyroY: 12.26, GyroZ: 5.17, AccelX: 38.95, AccelY: 35.47, AccelZ: 78.45
GyroXMax: 1.87, GyroXMin: -8.73, GyroYMax: 3.53, GyroYMin: -8.73, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.60, GyroY: 12.26, GyroZ: 5.17, AccelX: 38.95, AccelY: 35.47, AccelZ: 49.15
GyroXMax: 1.37, GyroXMin: -8.73, GyroYMax: 3.53, GyroYMin: -6.76, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.10, GyroY: 10.29, GyroZ: 5.17, AccelX: 5.42, AccelY: 35.47, AccelZ: 49.15
GyroXMax: 1.37, GyroXMin: -8.73, GyroYMax: 3.53, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.10, GyroY: 4.20, GyroZ: 5.17, AccelX: 4.81, AccelY: 35.47, AccelZ: 32.56
GyroXMax: 1.37, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.10, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.81, AccelY: 23.21, AccelZ: 26.10
GyroXMax: 1.33, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.06, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.81, AccelY: 22.10, AccelZ: 26.10
GyroXMax: 1.33, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.06, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.81, AccelY: 22.10, AccelZ: 26.20
GyroXMax: 1.33, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.06, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.81, AccelY: 22.10, AccelZ: 27.67
GyroXMax: 1.33, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.06, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.81, AccelY: 21.51, AccelZ: 27.67
GyroXMax: 1.33, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.06, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.81, AccelY: 21.51, AccelZ: 27.67
GyroXMax: 1.33, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.06, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.67, AccelY: 21.51, AccelZ: 27.67
GyroXMax: 1.33, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.06, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.44, AccelY: 21.51, AccelZ: 27.67
GyroXMax: 1.33, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 10.06, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.44, AccelY: 21.51, AccelZ: 27.67
GyroXMax: 1.19, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 9.92, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.44, AccelY: 21.51, AccelZ: 27.67
GyroXMax: 0.98, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 9.71, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.44, AccelY: 20.76, AccelZ: 27.67
GyroXMax: 0.54, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 9.27, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.44, AccelY: 20.76, AccelZ: 27.67
GyroXMax: 0.33, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 9.06, GyroY: 2.79, GyroZ: 5.17, AccelX: 4.07, AccelY: 20.76, AccelZ: 27.67
GyroXMax: 0.33, GyroXMin: -8.73, GyroYMax: 2.12, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 9.06, GyroY: 2.79, GyroZ: 5.17, AccelX: 3.89, AccelY: 20.76, AccelZ: 21.29
GyroXMax: 0.33, GyroXMin: -8.73, GyroYMax: 1.66, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 9.06, GyroY: 2.33, GyroZ: 5.17, AccelX: 3.89, AccelY: 20.76, AccelZ: 20.31
GyroXMax: 0.33, GyroXMin: -8.73, GyroYMax: 1.47, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 9.06, GyroY: 2.14, GyroZ: 5.17, AccelX: 3.57, AccelY: 25.02, AccelZ: 28.75
GyroXMax: 2.50, GyroXMin: -8.73, GyroYMax: 1.47, GyroYMin: -0.67, GyroZMax: 2.59, GyroZMin: -2.59
GyroX: 11.23, GyroY: 2.14, GyroZ: 5.17, AccelX: 3.86, AccelY: 25.02, AccelZ: 28.75
GyroXMax: 2.50, GyroXMin: -8.73, GyroYMax: 1.47, GyroYMin: -0.67, GyroZMax: 2.23, GyroZMin: -2.59
GyroX: 11.23, GyroY: 2.14, GyroZ: 4.82, AccelX: 3.86, AccelY: 25.02, AccelZ: 28.75
GyroXMax: 2.50, GyroXMin: -8.73, GyroYMax: 1.47, GyroYMin: -0.67, GyroZMax: 1.39, GyroZMin: -2.59
GyroX: 11.23, GyroY: 2.14, GyroZ: 3.98, AccelX: 3.86, AccelY: 25.02, AccelZ: 28.75
GyroXMax: 2.50, GyroXMin: -8.73, GyroYMax: 1.47, GyroYMin: -0.67, GyroZMax: 0.34, GyroZMin: -2.59
GyroX: 11.23, GyroY: 2.14, GyroZ: 2.93, AccelX: 4.44, AccelY: 25.02, AccelZ: 28.75
GyroXMax: 5.55, GyroXMin: -8.73, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -2.59
GyroX: 14.28, GyroY: 2.53, GyroZ: 2.93, AccelX: 4.44, AccelY: 25.02, AccelZ: 24.92
GyroXMax: 5.55, GyroXMin: -8.73, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -2.59
GyroX: 14.28, GyroY: 2.53, GyroZ: 2.93, AccelX: 4.44, AccelY: 25.02, AccelZ: 23.05
GyroXMax: 5.55, GyroXMin: -8.46, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -2.59
GyroX: 14.01, GyroY: 2.53, GyroZ: 2.93, AccelX: 3.91, AccelY: 25.02, AccelZ: 23.05
GyroXMax: 5.55, GyroXMin: -7.34, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -2.59
GyroX: 12.89, GyroY: 2.53, GyroZ: 2.93, AccelX: 3.56, AccelY: 25.02, AccelZ: 17.93
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -2.59
GyroX: 12.56, GyroY: 2.53, GyroZ: 2.93, AccelX: 3.56, AccelY: 25.02, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -1.65
GyroX: 12.56, GyroY: 2.53, GyroZ: 2.00, AccelX: 3.56, AccelY: 25.02, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.98
GyroX: 12.56, GyroY: 2.53, GyroZ: 1.33, AccelX: 3.56, AccelY: 15.80, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.98
GyroX: 12.56, GyroY: 2.53, GyroZ: 1.33, AccelX: 3.56, AccelY: 13.99, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.98
GyroX: 12.56, GyroY: 2.53, GyroZ: 1.33, AccelX: 3.56, AccelY: 13.99, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.81
GyroX: 12.56, GyroY: 2.53, GyroZ: 1.16, AccelX: 3.56, AccelY: 12.46, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.81
GyroX: 12.56, GyroY: 2.53, GyroZ: 1.16, AccelX: 3.56, AccelY: 12.35, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.81
GyroX: 12.56, GyroY: 2.53, GyroZ: 1.16, AccelX: 3.56, AccelY: 12.35, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.61
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.95, AccelX: 3.56, AccelY: 12.35, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.46
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.80, AccelX: 3.56, AccelY: 12.21, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.46
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.80, AccelX: 3.56, AccelY: 12.21, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.46
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.80, AccelX: 3.56, AccelY: 11.37, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.46
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.80, AccelX: 3.56, AccelY: 11.37, AccelZ: 17.69
GyroXMax: 5.55, GyroXMin: -7.01, GyroYMax: 1.47, GyroYMin: -1.05, GyroZMax: 0.34, GyroZMin: -0.46
GyroX: 12.56, GyroY: 2.53, GyroZ: 0.80, AccelX: 3.56, AccelY: 11.37, AccelZ: 17.69
